Ticker,Date,Alpha,Unemployment,ConsumerSentiment,Market,Size,ValueGrowth,AlphaStd,UnemploymentStd,ConsumerSentimentStd,MarketStd,SizeStd,ValueGrowthStd,TotalRisk,DiversifiableRisk,NonDiversifiableRisk
BRKL,2014-09-30,-0.022,0.183,0.024,0.579,0.678,0.495,0.04,0.482,0.107,0.167,0.295,0.319,18.767,13.974,12.527
BRKR,2014-09-30,-0.041,0.474,0.06,0.932,1.136,-0.378,0.071,0.848,0.188,0.293,0.52,0.561,30.822,24.636,18.522
BRO,2014-09-30,-0.02,0.233,0.183,0.79,0.566,-0.056,0.048,0.575,0.128,0.199,0.353,0.381,21.771,16.691,13.979
BC,2014-09-30,-0.124,1.534,-0.324,2.119,1.757,2.099,0.072,0.863,0.192,0.298,0.528,0.571,49.367,24.552,42.828
BKE,2014-09-30,-0.27,3.024,0.569,1.523,0.059,0.515,0.133,1.583,0.352,0.548,0.97,1.047,53.176,46.067,26.561
BWLD,2014-09-30,-0.001,0.134,-0.001,0.94,0.031,-0.552,0.084,0.995,0.221,0.344,0.61,0.658,31.617,28.986,12.628
BLDR,2014-09-30,0.036,-0.507,-0.122,1.541,1.183,1.83,0.127,1.513,0.336,0.524,0.927,1.001,54.145,43.962,31.607
CFFI,2014-09-30,-0.094,1.356,-0.112,0.065,0.283,0.716,0.086,1.019,0.226,0.353,0.624,0.674,30.75,29.717,7.903
BKW,2014-09-30,0.079,-0.697,0.252,0.062,0.463,-0.536,0.173,2.411,0.34,0.675,0.949,1.025,24.677,23.784,6.577
BG,2014-09-30,-0.018,0.131,0.021,1.108,-0.872,-0.149,0.046,0.546,0.121,0.189,0.334,0.361,20.532,15.829,13.078
CAB,2014-09-30,-0.119,1.546,0.403,1.465,0.146,-0.27,0.087,1.032,0.229,0.357,0.632,0.683,37.28,29.983,22.154
CCMP,2014-09-30,-0.014,0.152,0.185,0.876,0.903,-0.068,0.064,0.766,0.17,0.265,0.469,0.506,27.964,22.226,16.971
CBT,2014-09-30,-0.068,0.803,-0.243,1.519,0.604,0.542,0.059,0.705,0.157,0.244,0.432,0.467,32.076,20.325,24.815
CACI,2014-09-30,-0.007,0.013,-0.223,1.116,0.383,-0.541,0.058,0.687,0.153,0.238,0.421,0.454,26.155,19.926,16.942
CDNS,2014-09-30,-0.034,0.41,-0.01,1.277,0.062,0.527,0.053,0.634,0.141,0.219,0.389,0.42,26.28,18.35,18.813
HERO,2014-09-30,-0.261,2.807,-0.18,2.152,0.154,1.231,0.126,1.5,0.333,0.519,0.919,0.992,55.275,43.537,34.056
CZR,2014-09-30,-0.348,4.907,0.273,1.314,0.714,-3.724,0.359,4.865,0.743,1.3,2.167,2.343,62.524,56.772,26.197
CAP,2014-09-30,-0.194,2.386,-0.124,1.369,1.152,0.367,0.088,1.046,0.232,0.362,0.641,0.692,40.388,30.32,26.681
DVR,2014-09-30,-0.015,-0.478,0.442,1.928,2.094,-0.944,0.12,1.429,0.317,0.494,0.876,0.945,55.835,41.415,37.448
CALM,2014-09-30,0.104,-1.06,0.279,0.49,0.521,0.157,0.062,0.742,0.165,0.257,0.454,0.491,24.755,21.582,12.126
CLMS,2014-09-30,-0.039,0.278,0.051,1.423,0.679,0.626,0.063,0.747,0.166,0.258,0.458,0.494,32.147,21.582,23.825
CVGW,2014-09-30,0.089,-0.954,0.07,0.554,0.44,-0.74,0.068,0.808,0.179,0.28,0.495,0.535,25.77,23.544,10.476
CAMP,2014-09-30,0.038,-0.142,0.019,0.889,0.229,-0.509,0.118,1.404,0.312,0.486,0.86,0.929,42.884,40.931,12.793
CCC,2014-09-30,0.002,-0.074,-0.161,0.768,0.606,-0.295,0.064,0.764,0.17,0.264,0.468,0.505,25.938,22.229,13.367
CFNB,2014-09-30,-0.075,0.974,-0.182,0.488,0.243,-0.012,0.049,0.583,0.129,0.202,0.357,0.385,19.301,16.953,9.227
CWT,2014-09-30,0.029,-0.351,-0.146,0.391,0.493,0.07,0.034,0.399,0.089,0.138,0.245,0.264,14.326,11.6,8.406
CALX,2014-09-30,0.014,-0.282,0.221,1.087,1.426,0.797,0.149,1.81,0.357,0.595,1.131,1.141,51.466,45.629,23.806
ELY,2014-09-30,-0.031,0.215,0.048,1.174,0.909,0.744,0.07,0.834,0.185,0.288,0.511,0.551,32.711,24.154,22.059
CPN,2014-09-30,-0.041,0.588,-0.176,0.487,-0.256,1.441,0.05,0.6,0.133,0.208,0.368,0.397,21.283,17.434,12.208
CALD,2014-09-30,0.066,-0.633,0.188,1.118,1.21,-1.332,0.113,1.347,0.299,0.466,0.825,0.891,44.778,39.204,21.635
CBM,2014-09-30,0.067,-0.545,-0.104,0.28,0.447,1.113,0.115,1.368,0.304,0.473,0.838,0.905,41.295,39.89,10.681
CAC,2014-09-30,-0.043,0.433,-0.001,0.885,0.868,0.556,0.047,0.559,0.124,0.193,0.343,0.37,23.913,16.158,17.628
CMN,2014-09-30,-0.002,0.199,-0.376,1.234,1.213,-0.397,0.072,0.862,0.191,0.298,0.528,0.57,34.169,24.977,23.317
CSU,2014-09-30,-0.012,0.307,0.22,0.768,1.189,0.906,0.079,0.943,0.209,0.326,0.578,0.624,33.787,27.393,19.777
CPLA,2014-09-30,0.052,-0.813,0.349,1.484,0.691,0.141,0.103,1.228,0.273,0.425,0.753,0.813,43.649,35.693,25.125
CFFN,2014-09-30,-0.378,4.728,0.818,1.832,-1.276,4.552,0.293,3.495,0.776,1.209,2.141,2.312,111.143,101.805,44.593
CCBG,2014-09-30,0.049,-0.601,-0.44,0.472,1.607,1.336,0.076,0.905,0.201,0.313,0.554,0.598,33.373,26.259,20.597
CSWC,2014-09-30,-0.019,0.229,0.181,0.918,0.217,-0.11,0.045,0.542,0.12,0.188,0.332,0.359,20.909,15.714,13.793
CPST,2014-09-30,-0.046,0.43,0.317,1.093,0.998,1.658,0.114,1.359,0.302,0.47,0.833,0.899,47.062,39.523,25.55
CRR,2014-09-30,-0.187,2.335,-0.494,0.656,1.53,0.608,0.128,1.53,0.34,0.529,0.937,1.012,50.058,44.536,22.855
CFNL,2014-09-30,-0.033,0.454,-0.082,0.774,0.87,0.853,0.05,0.596,0.132,0.206,0.365,0.394,24.259,17.235,17.071
CSII,2014-09-30,-0.011,0.442,0.02,0.393,1.12,1.107,0.151,1.795,0.399,0.621,1.1,1.187,54.499,52.325,15.238
CATM,2014-09-30,-0.122,1.739,-0.253,0.563,-0.066,-0.701,0.08,0.959,0.213,0.332,0.587,0.634,30.284,27.93,11.706
CSL,2014-09-30,-0.013,0.178,0.273,1.079,0.842,0.018,0.054,0.647,0.144,0.224,0.396,0.428,27.167,18.692,19.714
CKEC,2014-09-30,0.065,-0.527,-0.208,0.989,2.239,1.44,0.173,2.066,0.459,0.715,1.266,1.367,67.056,60.151,29.637
CRS,2014-09-30,-0.177,2.14,-0.087,1.206,1.035,0.741,0.061,0.73,0.162,0.253,0.447,0.483,32.266,21.068,24.438
TAST,2014-09-30,0.01,0.102,0.157,0.447,1.526,0.924,0.106,1.259,0.279,0.435,0.771,0.833,40.905,36.649,18.167
CRZO,2014-09-30,0.028,-0.355,0.031,1.56,0.921,0.439,0.098,1.167,0.259,0.404,0.715,0.772,43.03,33.867,26.545
CRI,2014-09-30,0.003,0.134,0.268,0.36,1.453,0.162,0.073,0.875,0.194,0.303,0.536,0.579,29.903,25.438,15.72
CASY,2014-09-30,-0.021,0.381,-0.229,0.462,0.707,0.089,0.046,0.553,0.123,0.191,0.339,0.366,19.486,16.083,11.002
CACB,2014-09-30,0.011,-0.219,-0.19,0.387,1.628,1.352,0.15,1.784,0.396,0.617,1.093,1.18,55.377,51.996,19.052
CWST,2014-09-30,-0.292,3.431,-0.217,1.656,-1.488,1.312,0.102,1.217,0.27,0.421,0.746,0.805,43.555,35.358,25.434
CAS,2014-09-30,-0.198,2.243,-0.018,1.598,0.886,-0.069,0.144,1.72,0.382,0.595,1.054,1.138,56.969,50.058,27.198
CSH,2014-09-30,-0.055,0.692,0.02,0.498,0.189,-0.033,0.068,0.807,0.179,0.279,0.494,0.534,24.85,23.518,8.025
CTRX,2014-09-30,-0.142,2.009,0.154,0.234,-0.517,0.502,0.096,1.146,0.254,0.396,0.702,0.758,34.596,33.405,8.999
CASS,2014-09-30,-0.057,0.662,0.197,0.803,0.687,-0.287,0.06,0.716,0.159,0.248,0.439,0.474,25.573,20.813,14.86
CATY,2014-09-30,-0.1,1.26,0.097,1.328,0.471,0.387,0.071,0.845,0.188,0.292,0.518,0.559,32.557,24.505,21.435
CATO,2014-09-30,0.032,-0.319,-0.061,0.578,1.318,-0.444,0.051,0.613,0.136,0.212,0.375,0.405,23.405,17.761,15.243
CVCO,2014-09-30,0.016,-0.164,-0.06,0.818,1.719,0.268,0.079,0.947,0.21,0.327,0.58,0.626,34.826,27.477,21.399
CDI,2014-09-30,-0.042,0.424,0.111,0.966,1.934,0.061,0.07,0.84,0.186,0.29,0.514,0.555,34.617,24.285,24.669
CBEY,2014-09-30,0.079,-1.178,0.093,1.592,0.266,1.336,0.125,1.485,0.307,0.482,0.849,0.926,48.652,40.149,27.478
CBZ,2014-09-30,0.031,-0.439,0.026,0.487,0.784,0.104,0.05,0.599,0.133,0.207,0.367,0.396,20.757,17.427,11.277
CBOE,2014-09-30,0.077,-0.855,0.108,0.339,0.7,0.841,0.09,1.111,0.214,0.385,0.74,0.768,28.74,26.859,10.228
CECE,2014-09-30,-0.058,0.915,-0.441,0.83,1.073,0.869,0.093,1.113,0.247,0.385,0.682,0.736,38.246,32.372,20.366
CGI,2014-09-30,-0.033,0.402,0.113,0.956,1.94,0.94,0.074,0.883,0.196,0.306,0.541,0.584,36.679,25.541,26.326
CE,2014-09-30,-0.086,0.979,-0.22,1.82,-0.102,-0.629,0.067,0.804,0.179,0.278,0.493,0.532,33.751,23.244,24.471
CTIC,2014-09-30,0.291,-4.042,-0.249,0.834,2.3,-2.887,0.161,1.919,0.426,0.664,1.175,1.269,63.944,55.833,31.169
CNC,2014-09-30,0.008,0.04,0.3,1.199,0.209,-0.843,0.082,0.982,0.218,0.34,0.602,0.65,33.572,28.572,17.628
CSFL,2014-09-30,0.008,-0.084,0.295,0.409,0.797,1.052,0.069,0.816,0.181,0.282,0.5,0.54,27.945,23.744,14.736
CNBC,2014-09-30,0.045,-0.401,0.178,0.572,-0.223,0.02,0.054,0.641,0.129,0.203,0.364,0.39,18.855,16.924,8.313
CETV,2014-09-30,0.044,-1.173,-0.168,1.851,2.059,-1.064,0.175,2.088,0.464,0.722,1.279,1.381,70.218,60.753,35.208
CENTA,2014-09-30,-0.003,-0.157,-0.133,1.114,0.912,0.056,0.083,0.988,0.219,0.342,0.605,0.653,34.877,28.704,19.811
CPF,2014-09-30,0.09,-1.105,0.129,-0.328,3.928,2.887,0.125,1.489,0.331,0.515,0.912,0.985,55.684,43.201,35.134
CENX,2014-09-30,0.139,-1.658,-0.057,1.772,1.904,0.197,0.122,1.453,0.323,0.503,0.89,0.961,54.716,42.166,34.87
CNBKA,2014-09-30,0.003,0.044,-0.019,0.246,0.782,-0.61,0.056,0.67,0.149,0.232,0.41,0.443,21.256,19.517,8.42
CVO,2014-09-30,-0.008,-0.273,-0.359,1.55,1.137,0.199,0.099,1.183,0.263,0.409,0.725,0.783,43.994,34.344,27.495
CPHD,2014-09-30,-0.034,0.615,-0.243,0.515,1.969,-0.873,0.09,1.067,0.237,0.369,0.654,0.706,36.946,31.034,20.047
CERS,2014-09-30,-0.107,1.188,0.287,2.034,0.257,-0.492,0.124,1.472,0.327,0.509,0.902,0.974,51.665,42.775,28.976
CRL,2014-09-30,0.073,-0.935,0.241,0.903,0.606,-1.164,0.061,0.727,0.161,0.251,0.445,0.481,26.657,21.103,16.286
ECOM,2014-09-30,-0.89,13.91,0.835,-1.014,4.214,-4.089,0.801,11.791,1.569,2.17,3.478,4.046,77.718,53.749,56.135
CEVA,2014-09-30,-0.143,1.72,0.046,0.578,1.354,-1.533,0.094,1.12,0.249,0.387,0.686,0.741,37.712,32.572,19.006
GTLS,2014-09-30,-0.16,2.037,-0.23,1.195,2.283,0.475,0.098,1.169,0.26,0.405,0.716,0.774,46.16,33.878,31.353
CHE,2014-09-30,0.028,-0.251,-0.043,0.627,0.425,-0.43,0.052,0.617,0.137,0.213,0.378,0.408,20.727,17.956,10.353
CHFN,2014-09-30,0.035,-0.41,-0.115,0.049,0.112,0.617,0.062,0.739,0.164,0.256,0.453,0.489,22.115,21.541,5.008
CHTR,2014-09-30,0.007,0.242,0.044,0.31,0.525,1.061,0.071,0.853,0.178,0.293,0.563,0.547,25.042,22.799,10.357
CCF,2014-09-30,0.008,-0.028,-0.174,1.261,0.808,0.222,0.083,0.994,0.221,0.344,0.609,0.658,36.006,28.866,21.521
CKP,2014-09-30,-0.041,0.318,-0.439,1.301,0.951,1.773,0.084,0.995,0.221,0.344,0.61,0.658,40.03,28.817,27.784
CHEF,2014-09-30,-0.179,2.042,0.637,1.706,0.888,-0.097,0.139,1.814,0.303,0.521,0.991,1.042,41.08,29.209,28.886
CAKE,2014-09-30,-0.048,0.638,0.066,0.837,0.82,-0.37,0.046,0.544,0.121,0.188,0.333,0.36,22.121,15.746,15.538
CHTP,2014-09-30,0.137,-1.397,1.178,1.435,0.539,-0.869,0.245,2.899,0.586,0.918,1.648,1.764,82.864,76.601,31.603
CHFC,2014-09-30,-0.037,0.354,-0.02,1.175,0.426,0.292,0.054,0.647,0.144,0.224,0.396,0.428,26.29,18.713,18.466
CCXI,2014-09-30,-0.398,5.069,1.179,1.09,-0.219,-0.691,0.364,4.936,0.754,1.319,2.199,2.377,62.123,57.648,23.151
CHMT,2014-09-30,-0.05,0.425,0.051,2.185,0.602,-0.541,0.097,1.212,0.222,0.419,0.751,0.806,38.747,26.092,28.645
CHMG,2014-09-30,-0.017,0.3,-0.261,0.227,0.128,0.297,0.049,0.58,0.129,0.201,0.355,0.384,18.088,16.895,6.461
LNG,2014-09-30,0.017,0.271,0.599,2.463,3.013,-0.682,0.192,2.284,0.507,0.79,1.399,1.511,83.288,66.304,50.406
CPK,2014-09-30,-0.006,0.199,-0.031,0.367,0.076,0.244,0.045,0.532,0.118,0.184,0.326,0.352,16.587,15.497,5.912
CBI,2014-09-30,-0.107,1.345,-0.141,1.404,1.172,0.169,0.071,0.851,0.189,0.294,0.521,0.563,35.603,24.595,25.742
PLCE,2014-09-30,-0.102,1.325,0.167,0.233,0.573,0.055,0.078,0.925,0.205,0.32,0.566,0.612,28.537,26.95,9.383
CMRX,2014-09-30,1.29,-17.964,-0.241,-2.481,8.205,3.995,0.613,8.95,0.998,1.723,2.737,3.188,62.067,43.879,43.896
CHH,2014-09-30,0.021,-0.211,-0.128,0.928,0.339,0.034,0.043,0.51,0.113,0.176,0.313,0.337,20.656,14.767,14.443
CHDX,2014-09-30,0.06,-0.793,0.242,1.397,-0.144,-0.554,0.082,0.981,0.218,0.339,0.601,0.649,34.344,28.513,19.145
CQB,2014-09-30,0.094,-1.386,0.118,1.965,-0.258,0.43,0.11,1.307,0.29,0.452,0.8,0.864,47.262,37.947,28.173
CBK,2014-09-30,0.164,-1.919,-0.376,1.471,1.537,1.489,0.182,2.164,0.48,0.748,1.326,1.431,70.991,62.985,32.75
CHD,2014-09-30,-0.024,0.428,-0.136,0.444,-0.066,0.229,0.038,0.456,0.101,0.158,0.279,0.302,14.96,13.275,6.897
CHDN,2014-09-30,0.027,-0.239,0.134,0.719,0.902,0.35,0.048,0.571,0.127,0.198,0.35,0.378,22.738,16.54,15.602
CHUY,2014-09-30,-0.252,3.583,0.397,1.095,1.866,0.457,0.258,3.62,0.458,0.91,1.4,1.436,38.669,31.443,22.508
CIEN,2014-09-30,-0.063,0.623,0.288,1.392,1.978,1.02,0.106,1.258,0.279,0.435,0.77,0.832,48.859,36.451,32.535
CRUS,2014-09-30,-0.217,2.956,0.06,0.365,1.132,1.571,0.131,1.566,0.348,0.542,0.959,1.036,50.068,45.605,20.663
CBR,2014-09-30,-0.049,0.399,-0.144,1.645,1.756,0.5,0.119,1.418,0.315,0.49,0.868,0.938,52.293,41.149,32.269
CIFC,2014-09-30,0.082,-0.968,-0.064,0.476,0.949,0.018,0.088,1.053,0.234,0.364,0.645,0.696,33.084,30.67,12.406
CBB,2014-09-30,-0.03,0.235,0.11,1.046,0.134,0.347,0.092,1.091,0.242,0.377,0.668,0.721,35.435,31.754,15.726
XEC,2014-09-30,-0.039,0.53,-0.031,1.462,0.049,0.505,0.095,1.128,0.251,0.39,0.691,0.746,39.065,32.805,21.211
CIT,2014-09-30,-0.108,1.254,0.177,1.221,0.02,0.495,0.055,0.661,0.139,0.226,0.44,0.426,25.545,17.744,18.377
CTRN,2014-09-30,0.187,-2.259,0.023,0.052,1.388,0.101,0.107,1.279,0.284,0.442,0.784,0.846,39.719,37.271,13.729
CZNC,2014-09-30,-0.001,0.048,-0.247,0.496,1.797,0.358,0.063,0.748,0.166,0.259,0.458,0.495,28.668,21.684,18.752
CIA,2014-09-30,-0.071,0.781,-0.12,0.689,0.929,0.002,0.074,0.887,0.197,0.307,0.543,0.586,29.746,25.793,14.816
CLC,2014-09-30,-0.026,0.352,-0.174,0.728,0.572,0.113,0.042,0.501,0.111,0.173,0.307,0.332,19.64,14.525,13.219
COKE,2014-09-30,-0.023,0.304,0.063,0.551,0.434,0.335,0.052,0.622,0.138,0.215,0.381,0.411,20.912,18.089,10.493
CHCO,2014-09-30,-0.039,0.391,-0.132,1.018,0.43,0.387,0.036,0.425,0.094,0.147,0.26,0.281,20.673,12.197,16.692
CYN,2014-09-30,-0.04,0.486,0.18,0.972,0.926,1.007,0.038,0.459,0.102,0.159,0.281,0.303,24.602,13.11,20.819
CLH,2014-09-30,-0.088,1.193,0.145,0.278,0.153,0.844,0.075,0.889,0.197,0.307,0.545,0.588,27.516,25.905,9.277
CCOI,2014-09-30,-0.01,0.265,0.101,0.768,0.651,0.276,0.076,0.903,0.2,0.312,0.553,0.597,29.969,26.269,14.425
CLNE,2014-09-30,-0.118,1.203,-0.177,1.364,0.745,0.078,0.127,1.509,0.335,0.522,0.925,0.998,49.473,43.935,22.744
CCO,2014-09-30,-0.171,1.982,0.16,1.618,0.222,0.35,0.08,0.953,0.212,0.33,0.584,0.63,37.078,27.61,24.748
CLW,2014-09-30,-0.043,0.711,-0.295,0.394,0.529,0.321,0.07,0.833,0.185,0.288,0.51,0.551,26.423,24.258,10.476
CSBK,2014-09-30,0.013,-0.176,-0.021,0.563,1.036,0.184,0.042,0.498,0.11,0.172,0.305,0.329,19.937,14.407,13.781
CLVS,2014-09-30,-0.329,4.857,0.241,1.889,2.359,-0.733,0.421,5.675,0.887,1.597,2.685,2.879,81.457,75.162,31.398
CLD,2014-09-30,-0.161,1.845,-0.133,0.869,0.749,0.783,0.088,1.051,0.22,0.358,0.663,0.68,34.126,28.571,18.662
CCNE,2014-09-30,-0.035,0.337,-0.191,0.858,0.141,0.573,0.056,0.671,0.149,0.232,0.411,0.444,23.982,19.486,13.98
CTS,2014-09-30,0.002,-0.048,-0.221,1.119,1.233,0.076,0.07,0.832,0.185,0.288,0.509,0.55,32.543,24.097,21.871
CNA,2014-09-30,-0.023,0.227,0.12,1.054,0.261,0.59,0.034,0.406,0.09,0.14,0.249,0.268,20.631,11.634,17.038
CNO,2014-09-30,0.002,0.018,0.094,1.331,0.929,0.296,0.05,0.599,0.133,0.207,0.367,0.396,28.947,17.204,23.28
CIE,2014-09-30,-0.22,2.431,0.315,2.427,-0.754,-0.674,0.137,1.642,0.346,0.562,1.093,1.06,54.234,44.331,31.242
COBZ,2014-09-30,-0.006,0.159,0.025,0.758,1.018,1.561,0.069,0.822,0.183,0.284,0.504,0.544,31.339,23.848,20.333
CDE,2014-09-30,-0.229,2.506,-0.308,0.82,1.334,0.173,0.146,1.734,0.385,0.6,1.062,1.147,55.138,50.502,22.13
CNS,2014-09-30,-0.03,0.432,-0.407,0.86,0.991,0.749,0.072,0.861,0.191,0.298,0.527,0.57,31.703,24.993,19.505
COHR,2014-09-30,-0.123,1.537,0.123,1.078,0.379,0.267,0.061,0.726,0.161,0.251,0.445,0.48,27.645,21.064,17.904
CFX,2014-09-30,-0.105,1.397,-0.182,1.632,0.202,-0.264,0.064,0.768,0.17,0.266,0.47,0.508,32.327,22.189,23.51
COHU,2014-09-30,0.023,-0.38,-0.173,0.879,2.03,1.001,0.078,0.927,0.206,0.321,0.568,0.613,37.209,26.833,25.778
CMCO,2014-09-30,-0.055,0.511,-0.116,1.768,0.934,-0.064,0.081,0.961,0.213,0.332,0.589,0.636,39.751,27.8,28.413
COLB,2014-09-30,-0.028,0.324,0.047,0.867,1.238,1.017,0.06,0.72,0.16,0.249,0.441,0.476,29.534,20.839,20.929
FIX,2014-09-30,-0.053,0.531,-0.378,1.338,0.978,1.019,0.061,0.725,0.161,0.251,0.444,0.48,33.198,20.886,25.806
CMC,2014-09-30,-0.001,-0.125,-0.151,1.268,0.823,0.677,0.068,0.812,0.18,0.281,0.497,0.537,32.646,23.508,22.652
CVGI,2014-09-30,-0.198,2.25,0.174,1.588,2.825,0.053,0.132,1.577,0.35,0.545,0.966,1.043,60.26,45.725,39.248
CBU,2014-09-30,-0.066,0.882,-0.041,0.6,0.413,0.761,0.039,0.464,0.103,0.161,0.285,0.307,18.368,13.454,12.505
CBSH,2014-09-30,-0.025,0.255,-0.013,0.938,-0.144,-0.092,0.033,0.389,0.086,0.134,0.238,0.257,16.6,11.225,12.229
CVLT,2014-09-30,-0.101,1.408,0.402,0.19,0.926,-0.759,0.091,1.084,0.241,0.375,0.664,0.717,34.421,31.57,13.717
CMP,2014-09-30,-0.043,0.492,0.109,0.823,-0.145,-0.022,0.056,0.662,0.147,0.229,0.406,0.438,22.166,19.276,10.945
CTBI,2014-09-30,-0.035,0.432,0.036,0.694,0.62,0.562,0.039,0.47,0.104,0.163,0.288,0.311,19.447,13.592,13.908
CPSI,2014-09-30,-0.015,0.288,-0.411,0.277,0.602,-0.184,0.077,0.916,0.203,0.317,0.561,0.606,28.576,26.69,10.211
CPRT,2014-09-30,-0.059,0.755,0.297,0.59,0.15,0.341,0.051,0.603,0.134,0.209,0.37,0.399,20.845,17.537,11.268
CNSI,2014-09-30,-0.094,1.101,0.674,0.263,2.445,0.721,0.182,2.574,0.325,0.649,0.932,1.065,28.907,20.011,20.86
SCOR,2014-09-30,0.046,-0.606,0.373,1.384,1.167,-0.096,0.083,0.993,0.22,0.344,0.608,0.657,38.725,28.778,25.913
CTO,2014-09-30,0.083,-1.064,0.055,0.832,0.174,0.744,0.071,0.843,0.187,0.291,0.516,0.557,28.816,24.505,15.162
CXO,2014-09-30,-0.093,1.196,-0.042,1.322,0.744,-0.693,0.07,0.836,0.186,0.289,0.512,0.553,32.372,24.234,21.464
CVA,2014-09-30,0.047,-0.527,0.019,0.327,0.401,-0.259,0.048,0.574,0.127,0.199,0.352,0.38,18.023,16.726,6.714
CONN,2014-09-30,-0.121,1.722,0.882,1.318,-0.51,3.771,0.191,2.278,0.506,0.788,1.395,1.507,75.639,66.285,36.434
CMTL,2014-09-30,0.082,-1.036,0.181,0.682,1.01,-1.55,0.08,0.955,0.212,0.33,0.585,0.632,32.311,27.785,16.492
CNSL,2014-09-30,0.026,-0.246,-0.187,0.832,0.014,0.19,0.051,0.604,0.134,0.209,0.37,0.399,21.467,17.538,12.379
CTWS,2014-09-30,-0.01,0.157,-0.073,0.445,0.77,-0.344,0.042,0.497,0.11,0.172,0.304,0.329,17.687,14.431,10.226
CPSS,2014-09-30,-0.034,0.8,0.759,0.648,-0.961,2.541,0.153,1.827,0.406,0.632,1.119,1.208,58.292,53.2,23.827
CTCT,2014-09-30,-0.009,0.034,-0.167,1.376,0.902,-0.21,0.11,1.312,0.291,0.454,0.804,0.868,44.501,38.161,22.893
MCF,2014-09-30,-0.095,1.0,-0.3,0.694,0.834,0.551,0.064,0.761,0.169,0.263,0.466,0.503,27.341,22.1,16.097
CLR,2014-09-30,-0.004,0.141,0.093,1.129,1.305,0.098,0.072,0.858,0.19,0.297,0.525,0.567,33.519,24.853,22.491
CVG,2014-09-30,-0.075,0.93,-0.041,0.825,0.233,0.893,0.059,0.702,0.156,0.243,0.43,0.464,25.25,20.396,14.885
CNW,2014-09-30,0.055,-0.731,0.062,0.966,2.043,0.582,0.075,0.899,0.2,0.311,0.551,0.595,36.912,26.02,26.181
COO,2014-09-30,-0.041,0.829,0.183,0.219,-0.095,0.315,0.068,0.806,0.179,0.279,0.494,0.533,24.198,23.512,5.721
CPA,2014-09-30,-0.113,1.452,-0.055,1.041,-0.295,0.723,0.072,0.862,0.191,0.298,0.528,0.57,29.531,25.063,15.618
CORT,2014-09-30,-0.076,1.041,0.446,1.105,0.989,0.009,0.176,2.099,0.466,0.726,1.286,1.389,65.107,61.179,22.272
CORE,2014-09-30,0.103,-1.077,-0.027,0.692,0.713,-0.537,0.059,0.7,0.155,0.242,0.429,0.463,24.351,20.355,13.364
CLGX,2014-09-30,0.037,-0.767,-0.207,1.738,0.405,1.472,0.12,1.43,0.318,0.495,0.876,0.946,51.078,41.554,29.703
COCO,2014-09-30,-0.466,4.519,0.667,2.595,-0.031,1.549,0.177,2.107,0.468,0.729,1.291,1.394,75.071,61.217,43.452
CSOD,2014-09-30,-0.129,1.887,0.119,0.577,2.279,-0.615,0.118,1.508,0.258,0.476,0.91,0.917,34.803,27.737,21.022
CNDO,2014-09-30,0.019,-0.798,1.126,2.023,-1.463,-3.869,0.445,5.994,0.937,1.687,2.836,3.04,85.644,79.396,32.112
CEB,2014-09-30,-0.062,0.831,0.13,0.796,1.355,0.046,0.067,0.801,0.178,0.277,0.49,0.53,30.095,23.227,19.136
JKHY,2014-09-30,-0.009,0.198,-0.058,0.632,0.314,0.045,0.029,0.343,0.076,0.119,0.21,0.227,14.219,9.933,10.174
CSGP,2014-09-30,0.002,0.117,-0.134,0.937,1.019,-0.219,0.061,0.729,0.162,0.252,0.447,0.482,27.659,21.149,17.826
CRAY,2014-09-30,0.071,-0.735,-0.023,1.169,0.921,-0.388,0.123,1.471,0.327,0.509,0.901,0.973,47.37,42.826,20.245
CRRC,2014-09-30,-0.026,0.196,0.011,1.235,1.613,0.588,0.087,1.035,0.23,0.358,0.634,0.685,40.019,30.01,26.476
CRAI,2014-09-30,0.085,-1.121,0.115,0.645,1.094,-0.08,0.082,0.972,0.216,0.336,0.596,0.643,32.335,28.297,15.648
BREW,2014-09-30,0.072,-0.487,0.047,-0.239,1.24,-1.506,0.128,1.528,0.339,0.528,0.936,1.011,46.224,44.541,12.361
CACC,2014-09-30,-0.07,1.108,0.274,0.299,1.054,-0.466,0.09,1.07,0.238,0.37,0.655,0.708,33.817,31.168,13.121
CBRL,2014-09-30,-0.031,0.518,0.056,0.738,0.143,0.365,0.049,0.585,0.13,0.202,0.359,0.387,20.596,17.01,11.612
CCRN,2014-09-30,0.17,-2.155,0.547,0.78,2.003,-0.281,0.094,1.116,0.248,0.386,0.684,0.738,41.776,32.393,26.38
CCK,2014-09-30,-0.042,0.472,0.12,0.938,-0.322,0.045,0.048,0.57,0.127,0.197,0.349,0.377,20.485,16.552,12.069
CRWN,2014-09-30,-0.014,0.199,-0.097,1.087,-0.309,0.117,0.09,1.074,0.239,0.372,0.658,0.711,34.362,31.284,14.215
CSGS,2014-09-30,-0.013,0.139,0.087,0.882,0.052,0.023,0.064,0.764,0.17,0.264,0.468,0.506,25.493,22.245,12.452
CMLS,2014-09-30,-0.229,2.805,0.007,1.658,1.641,1.803,0.113,1.341,0.298,0.464,0.821,0.887,53.411,38.824,36.679
CUNB,2014-09-30,0.031,-0.35,-0.001,0.463,0.017,0.569,0.053,0.63,0.14,0.218,0.386,0.417,20.169,18.346,8.38
